batch,context_len,kv_len,hit_rate,bench_miss_mask,synthetic_cache_pattern,flashinfer_ms,flashinfer_run_event_ms,flashinfer_plan_run_event_ms,flashinfer_plan_run_wall_ms,mac_ms,mac_event_ms,mac_wall_ms,mac_speedup_vs_flashinfer,tile_tokens,complete_rows,group_tail_rows,hit_tail_rows,fallback_reduce_groups,balanced_tile_tokens,non_hit_groups,full_fallback_groups,max_full_fallback_reduce_chunks,max_mixed_reduce_chunks,miss_head_count,miss_count_0_groups,miss_count_1_groups,miss_count_2_groups,miss_count_3_groups,miss_count_4_groups,mixed_miss1_groups,mixed_miss2_groups,mixed_miss3_groups,full_miss_groups,scheduled_head_slot_tokens,actual_head_tokens,active_miss_head_tokens,mixed_scheduled_head_slot_tokens,mixed_actual_head_tokens,mixed_active_miss_head_tokens,mixed_unused_head_slot_ratio,complete_group_rows,complete_head_rows,complete_mixed_z2_rows,complete_full_group_rows,complete_mixed_group_rows,complete_mac_hit_group_rows,estimated_materialized_partial_rect_states,estimated_active_partial_rect_states,estimated_inactive_partial_rect_states,estimated_inactive_partial_rect_state_ratio,estimated_partial_rect_states,estimated_partial_rect_bytes,estimated_phase4_rect_state_reads,estimated_phase4_rect_read_bytes,estimated_active_phase4_rect_state_reads,estimated_inactive_phase4_rect_state_reads,estimated_inactive_phase4_rect_read_ratio,miss_mask_hist,group_task_miss_mask_hist,phase_order,match_pct,prepare_pct,complete_pct,reduce_pct_detail,reduce_sync_wait_pct,reduce_compute_pct,tail_pct_detail,fallback_group_merge_pct,merge_write_pct,cache_subtract_pct
64,126976,126977,0.1,,faithful,12.770349683705717,12.76653340657552,12.76653340657552,12.770349683705717,43.59666493255645,43.595418294270836,43.59666493255645,0.29292033469673207,32,1140,1024,0,460,13241,462,460,1,0,1843,50,1,1,0,460,1,1,0,460,234193208,233559923,233546803,1013768,380483,380163,0.6246843338012695,940,200,2,920,0,0,3960,3888,72,0.01818181818181818,3960,2043360,2120,1093920,2075,45,0.02122641509433962,0:50;3:1;8:1;15:460,3:1;8:1;15:920,,,,,,,,,,,
64,126976,126977,0.2,,faithful,12.770349683705717,12.76653340657552,12.76653340657552,12.770349683705717,27.642785435697686,27.641866048177082,27.642785435697686,0.46197767274256607,32,1236,1024,0,409,18564,411,409,1,0,1638,101,2,0,0,409,2,0,0,409,208355180,207595238,207568998,1013768,253826,253442,0.7496212124824524,832,404,2,818,0,0,3732,3684,48,0.012861736334405145,3732,1925712,2096,1081536,2060,36,0.01717557251908397,0:101;1:1;8:1;15:409,1:1;8:1;15:818,,,,,,,,,,,
64,126976,126977,0.3,,faithful,12.770349683705717,12.76653340657552,12.76653340657552,12.770349683705717,24.9928747342589,24.991231282552082,24.9928747342589,0.5109596162701845,32,1336,1024,0,358,22666,360,358,1,0,1434,152,2,0,0,358,2,0,0,358,182517152,181757210,181717914,1013768,253826,253442,0.7496212124824524,728,608,2,716,0,0,3520,3480,40,0.011363636363636364,3520,1816320,2088,1077408,2058,30,0.014367816091954023,0:152;1:1;8:1;15:358,1:1;8:1;15:716,,,,,,,,,,,
64,126976,126977,0.4,,faithful,12.770349683705717,12.76653340657552,12.76653340657552,12.770349683705717,19.612637635630865,19.611820475260416,19.612637635630865,0.6511286202782558,32,1437,1024,0,307,19269,308,307,1,0,1229,204,1,0,0,307,1,0,0,307,156172496,155792525,155740109,506884,126913,126721,0.7496212124824524,621,816,1,614,0,0,3300,3276,24,0.007272727272727273,3300,1702800,2072,1069152,2054,18,0.008687258687258687,0:204;8:1;15:307,8:1;15:614,,,,,,,,,,,
64,126976,126977,0.5,,faithful,12.770349683705717,12.76653340657552,12.76653340657552,12.770349683705717,13.805586351857832,13.804869588216146,13.805586351857832,0.9250132053961764,32,1801,1024,0,255,16306,257,255,1,0,1024,255,1,0,1,255,1,0,1,255,130334468,129827840,129762304,1013768,507140,506884,0.49974748492240906,781,1020,2,765,0,0,4144,4088,56,0.013513513513513514,4144,2138304,2104,1085664,2076,28,0.013307984790874524,0:255;7:1;8:1;15:255,7:1;8:1;15:765,,,,,,,,,,,
64,126976,126977,0.6,,faithful,12.770349683705717,12.76653340657552,12.76653340657552,12.770349683705717,12.455538850432882,12.454014078776042,12.455538850432882,1.0252747662749166,32,2060,1024,0,204,13156,206,204,1,0,819,306,1,1,0,204,1,1,0,204,104496440,103863155,103784499,1013768,380483,380163,0.6246843338012695,836,1224,2,816,0,0,4568,4496,72,0.01576182136602452,4568,2357088,2120,1093920,2075,45,0.02122641509433962,0:306;3:1;8:1;15:204,3:1;8:1;15:816,,,,,,,,,,,
64,126976,126977,0.7,,faithful,12.770349683705717,12.76653340657552,12.76653340657552,12.770349683705717,9.091479917212078,9.090767415364583,9.091479917212078,1.4046502659626148,32,2219,1024,0,153,10007,155,153,1,0,614,357,2,0,0,153,2,0,0,153,78658412,77898470,77806694,1013768,253826,253442,0.7496212124824524,791,1428,2,765,0,0,4592,4496,96,0.020905923344947737,4592,2369472,2144,1106304,2072,72,0.033582089552238806,0:357;1:1;8:1;15:153,1:1;8:1;15:765,,,,,,,,,,,
64,126976,126977,0.8,,faithful,12.770349683705717,12.76653340657552,12.76653340657552,12.770349683705717,6.2612534034997225,6.260589090983073,6.2612534034997225,2.0395835882585014,32,2384,1024,0,102,6858,104,102,1,0,410,408,2,0,0,102,2,0,0,102,52820384,52060442,51955610,1013768,253826,253442,0.7496212124824524,752,1632,2,714,0,0,4640,4496,144,0.03103448275862069,4640,2394240,2192,1131072,2084,108,0.04927007299270073,0:408;1:1;8:1;15:102,1:1;8:1;15:714,,,,,,,,,,,
64,126976,126977,0.875,,faithful,12.770349683705717,12.76653340657552,12.76653340657552,12.770349683705717,4.316196249177058,4.315618896484375,4.316196249177058,2.958704596933135,32,2539,1024,0,63,4450,65,63,1,0,256,447,1,0,1,63,1,0,1,63,33061892,32555264,32440576,1013768,507140,506884,0.49974748492240906,751,1788,2,693,0,0,4792,4568,224,0.04674457429048414,4792,2472672,2272,1172352,2160,112,0.04929577464788732,0:447;7:1;8:1;15:63,7:1;8:1;15:693,,,,,,,,,,,
64,126976,126977,0.9,,faithful,12.770349683705717,12.76653340657552,12.76653340657552,12.770349683705717,3.5555423664239547,3.55498784383138,3.5555423664239547,3.591674171653791,32,2540,1024,0,52,3461,52,51,1,1,205,460,1,0,0,51,1,0,0,51,26475728,26095757,25977805,506884,126913,126721,0.7496212124824524,700,1840,1,663,0,0,4640,4496,144,0.03103448275862069,4640,2394240,2048,1056768,2048,0,0.0,0:460;8:1;15:51,8:1;15:663,,,,,,,,,,,
64,126976,126977,0.95,,faithful,12.770349683705717,12.76653340657552,12.76653340657552,12.770349683705717,2.4323538644239306,2.431829325358073,2.4323538644239306,5.25020223022944,32,2712,1024,0,27,2103,27,25,1,1,102,485,2,0,0,25,2,0,0,25,13810028,13050086,12925542,1013768,253826,253442,0.7496212124824524,772,1940,2,650,0,0,5028,4548,480,0.0954653937947494,5028,2594448,2048,1056768,2048,0,0.0,0:485;1:1;8:1;15:25,1:1;8:1;15:650,,,,,,,,,,,
64,126976,126977,0.96875,,faithful,12.770349683705717,12.76653340657552,12.76653340657552,12.770349683705717,1.8760753989530106,1.8755179087320963,1.8760753989530106,6.806949065497325,32,2797,1024,0,17,1486,17,15,1,2,64,495,1,0,1,15,1,0,1,15,8743748,8237120,8110144,1013768,507140,506884,0.49974748492240906,817,1980,2,645,0,0,5248,4568,680,0.12957317073170732,5248,2707968,2056,1060896,2052,4,0.0019455252918287938,0:495;7:1;8:1;15:15,7:1;8:1;15:645,,,,,,,,,,,
64,126976,126977,1.0,,faithful,12.770349683705717,12.76653340657552,12.76653340657552,12.770349683705717,0.9690939332358539,0.9686165491739909,0.9690939332358539,13.177618026216376,32,4096,1024,0,0,32,0,0,0,0,0,512,0,0,0,0,0,0,0,0,131072,131072,0,0,0,0,0.0,0,4096,0,0,0,0,4096,4096,0,0.0,4096,2113536,4096,2113536,4096,0,0.0,0:512,,,,,,,,,,,,
